PT. BANK RAKYAT INDONESIA (PERSERO) TBK.,,,,,,,,,,,,,,,,,,BANK BRI,
"Jl. Jenderal Sudirman Kav. 44-46, Jakarta 10210",,,,,,,,,,,,,,,,,,,
"Telp. 021-5758965, 45, 64, 46   Fax. 021-5700914",,,,,,,,,,,,,,,Melayani  Dengan  Setulus  Hati,,,,
Account Statement,,,,,,,,,,,,,,,,,,,
Account No,,,:,0206-01-006511-30-6 ,,,,,,,,,,,,,,,
Account Name,,,:,PT LINTAS MARGA SEDAYA,,,,,,,,,,,,,,,
Account Status,,,:,Active,,,,,,,,,,,,,,,
Today Hold Balance,,,:,0.00,,,,,,,,,,,,,,,
Period,,,:,01/01/2021 - 18/01/2021,,,,,,,,,,,,,,,
DATE,TIME,REMARK,,,,DEBET,,,CREDIT,,Ledger,,,TELLER ID,,,,,
09/01/21,11:06:38,000001984600005 10098452 080121 03 00033 ,,,,0.00,,,"3,416,000.00",,"14,783,486,701.00",,,0852025   ,,,,,
09/01/21,11:06:38,000001984600005 10098453 080121 03 00086 ,,,,0.00,,,"7,702,000.00",,"14,780,070,701.00",,,0852025   ,,,,,
09/01/21,11:06:38,000001984600005 10098454 080121 03 00020 ,,,,0.00,,,"2,182,000.00",,"14,772,368,701.00",,,0852025   ,,,,,
09/01/21,11:06:38,000001984600005 10098455 080121 03 00001 ,,,,0.00,,,"107,500.00",,"14,770,186,701.00",,,0852025   ,,,,,
09/01/21,11:06:38,000001984600002 10098413 090121 00 00008 ,,,,0.00,,,"356,000.00",,"14,770,079,201.00",,,0852080   ,,,,,
09/01/21,11:06:38,000001984600000 10098360 090121 00 00015 ,,,,0.00,,,"656,500.00",,"14,769,723,201.00",,,0852093   ,,,,,
09/01/21,11:06:38,000001984600000 10098361 090121 00 00004 ,,,,0.00,,,"141,500.00",,"14,769,066,701.00",,,0852093   ,,,,,
09/01/21,11:06:37,000001984600002 10098414 080121 00 00023 ,,,,0.00,,,"1,302,500.00",,"14,768,925,201.00",,,0852080   ,,,,,
09/01/21,11:06:37,000001984600002 10098413 080121 00 00030 ,,,,0.00,,,"1,669,000.00",,"14,767,622,701.00",,,0852080   ,,,,,
09/01/21,11:06:37,000001984600003 10098418 080121 00 00008 ,,,,0.00,,,"469,500.00",,"14,765,953,701.00",,,0852076   ,,,,,
09/01/21,11:06:37,000001984600003 10098415 080121 00 00014 ,,,,0.00,,,"1,005,000.00",,"14,765,484,201.00",,,0852076   ,,,,,
09/01/21,11:06:37,000001984600004 10098429 080121 00 00009 ,,,,0.00,,,"646,500.00",,"14,764,479,201.00",,,0852030   ,,,,,
09/01/21,11:06:37,000001984600004 10098430 080121 00 00002 ,,,,0.00,,,"107,000.00",,"14,763,832,701.00",,,0852030   ,,,,,
09/01/21,11:06:37,000001984600005 10098453 080121 00 00035 ,,,,0.00,,,"2,799,500.00",,"14,763,725,701.00",,,0852025   ,,,,,
09/01/21,11:06:37,000001984600005 10098451 080121 00 00014 ,,,,0.00,,,"1,505,000.00",,"14,760,926,201.00",,,0852025   ,,,,,
09/01/21,11:06:37,000001984600005 10098452 080121 00 00003 ,,,,0.00,,,"243,500.00",,"14,759,421,201.00",,,0852025   ,,,,,
09/01/21,11:06:37,000001984600005 10098455 080121 00 00026 ,,,,0.00,,,"1,798,500.00",,"14,759,177,701.00",,,0852025   ,,,,,
09/01/21,11:06:36,000001984600000 10098360 080121 00 00013 ,,,,0.00,,,"538,500.00",,"14,757,379,201.00",,,0852093   ,,,,,
09/01/21,11:06:36,000001984600000 10098361 080121 00 00005 ,,,,0.00,,,"168,000.00",,"14,756,840,701.00",,,0852093   ,,,,,
09/01/21,11:06:36,000001984600000 10098361 080121 03 00004 ,,,,0.00,,,"85,500.00",,"14,756,672,701.00",,,0852093   ,,,,,
09/01/21,11:06:36,000001984600001 10098391 080121 00 00001 ,,,,0.00,,,"72,000.00",,"14,756,587,201.00",,,0852052   ,,,,,
09/01/21,11:06:36,000001984600001 10098390 080121 00 00005 ,,,,0.00,,,"212,000.00",,"14,756,515,201.00",,,0852052   ,,,,,
09/01/21,11:06:36,000001984600001 10098392 080121 00 00010 ,,,,0.00,,,"618,000.00",,"14,756,303,201.00",,,0852052   ,,,,,
09/01/21,11:06:36,000001984600001 10098391 080121 03 00072 ,,,,0.00,,,"4,281,000.00",,"14,755,685,201.00",,,0852052   ,,,,,
09/01/21,11:06:36,000001984600001 10098390 080121 03 00007 ,,,,0.00,,,"331,500.00",,"14,751,404,201.00",,,0852052   ,,,,,
09/01/21,04:59:50,EMONEYSETTLE10238918 08/01/21 45 ,,,,0.00,,,"21,000.00",,"14,751,072,701.00",,,0852046   ,,,,,
09/01/21,04:59:50,EMONEYSETTLE11011409 08/01/21 31 ,,,,0.00,,,"44,000.00",,"14,751,051,701.00",,,0852048   ,,,,,
09/01/21,04:59:42,EMONEYSETTLE10238919 08/01/21 10 ,,,,0.00,,,"325,500.00",,"14,751,007,701.00",,,0852079   ,,,,,
09/01/21,04:59:42,EMONEYSETTLE10238924 08/01/21 62 ,,,,0.00,,,"150,000.00",,"14,750,682,201.00",,,0852038   ,,,,,
09/01/21,04:59:40,EMONEYSETTLE11011406 08/01/21 11 ,,,,0.00,,,"26,000.00",,"14,750,532,201.00",,,0852051   ,,,,,
09/01/21,04:57:59,EMONEYSETTLE11011413 08/01/21 31 ,,,,0.00,,,"7,500.00",,"14,750,506,201.00",,,0852052   ,,,,,
09/01/21,04:57:57,EMONEYSETTLE10238924 08/01/21 61 ,,,,0.00,,,"116,000.00",,"14,750,498,701.00",,,0852038   ,,,,,
09/01/21,04:57:42,EMONEYSETTLE10238919 08/01/21 09 ,,,,0.00,,,"46,500.00",,"14,750,382,701.00",,,0852079   ,,,,,
09/01/21,04:57:24,EMONEYSETTLE10238919 08/01/21 08 ,,,,0.00,,,"292,000.00",,"14,750,336,201.00",,,0852079   ,,,,,
09/01/21,04:56:41,EMONEYSETTLE11011406 08/01/21 10 ,,,,0.00,,,"68,500.00",,"14,750,044,201.00",,,0852051   ,,,,,
09/01/21,04:56:41,EMONEYSETTLE10238918 08/01/21 44 ,,,,0.00,,,"72,000.00",,"14,749,975,701.00",,,0852046   ,,,,,
09/01/21,04:56:41,EMONEYSETTLE11011409 08/01/21 30 ,,,,0.00,,,"90,500.00",,"14,749,903,701.00",,,0852048   ,,,,,
09/01/21,04:56:40,EMONEYSETTLE10238919 08/01/21 06 ,,,,0.00,,,"266,500.00",,"14,749,813,201.00",,,0852079   ,,,,,
09/01/21,04:56:40,EMONEYSETTLE10238919 08/01/21 07 ,,,,0.00,,,"2,000.00",,"14,749,546,701.00",,,0852079   ,,,,,
09/01/21,04:56:38,EMONEYSETTLE10238919 08/01/21 05 ,,,,0.00,,,"140,500.00",,"14,749,544,701.00",,,0852079   ,,,,,
09/01/21,04:56:34,EMONEYSETTLE10238918 08/01/21 43 ,,,,0.00,,,"35,000.00",,"14,749,404,201.00",,,0852046   ,,,,,
09/01/21,04:27:50,000001929570116 10098575 080121 02 00033 ,,,,0.00,,,"2,273,500.00",,"14,749,369,201.00",,,0852096   ,,,,,
09/01/21,04:27:50,000001929570116 10098577 080121 02 00008 ,,,,0.00,,,"551,500.00",,"14,747,095,701.00",,,0852096   ,,,,,
09/01/21,04:27:50,000001929570116 10098575 080121 00 00012 ,,,,0.00,,,"1,034,500.00",,"14,746,544,201.00",,,0852096   ,,,,,
09/01/21,04:27:50,000001929570116 10098578 080121 00 00006 ,,,,0.00,,,"498,000.00",,"14,745,509,701.00",,,0852096   ,,,,,
09/01/21,04:27:50,000001929570116 10098577 080121 00 00003 ,,,,0.00,,,"75,000.00",,"14,745,011,701.00",,,0852096   ,,,,,
09/01/21,04:27:50,000001929570116 10098578 080121 02 00001 ,,,,0.00,,,"25,000.00",,"14,744,936,701.00",,,0852096   ,,,,,
09/01/21,04:27:14,000001984600000 10098360 080121 00 00010 ,,,,0.00,,,"386,500.00",,"14,744,911,701.00",,,0852093   ,,,,,
09/01/21,04:27:14,000001984600000 10098361 080121 00 00020 ,,,,0.00,,,"935,500.00",,"14,744,525,201.00",,,0852093   ,,,,,
09/01/21,04:27:14,000001984600000 10098360 080121 02 00026 ,,,,0.00,,,"780,000.00",,"14,743,589,701.00",,,0852093   ,,,,,
09/01/21,04:27:14,000001984600000 10098361 080121 02 00010 ,,,,0.00,,,"304,500.00",,"14,742,809,701.00",,,0852093   ,,,,,
09/01/21,04:25:43,000001984600002 10098413 080121 00 00023 ,,,,0.00,,,"924,500.00",,"14,742,505,201.00",,,0852080   ,,,,,
09/01/21,04:25:43,000001984600002 10098414 080121 00 00028 ,,,,0.00,,,"1,402,500.00",,"14,741,580,701.00",,,0852080   ,,,,,
09/01/21,04:25:43,000001984600002 10098413 080121 02 00038 ,,,,0.00,,,"2,238,000.00",,"14,740,178,201.00",,,0852080   ,,,,,
09/01/21,04:24:45,000001984600003 10098415 080121 00 00043 ,,,,0.00,,,"2,243,500.00",,"14,737,940,201.00",,,0852076   ,,,,,
09/01/21,04:24:45,000001984600003 10098418 080121 00 00016 ,,,,0.00,,,"1,115,000.00",,"14,735,696,701.00",,,0852076   ,,,,,
09/01/21,04:24:45,000001984600003 10098418 080121 02 00026 ,,,,0.00,,,"1,426,000.00",,"14,734,581,701.00",,,0852076   ,,,,,
09/01/21,04:24:45,000001984600003 10098415 080121 02 00056 ,,,,0.00,,,"2,753,000.00",,"14,733,155,701.00",,,0852076   ,,,,,
09/01/21,04:22:39,000001929570262 10666172 080121 02 00001 ,,,,0.00,,,"79,000.00",,"14,730,402,701.00",,,0852057   ,,,,,
09/01/21,04:22:39,000001929570262 10666152 080121 02 00002 ,,,,0.00,,,"104,000.00",,"14,730,323,701.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666154 080121 02 00010 ,,,,0.00,,,"790,500.00",,"14,730,219,701.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666170 080121 02 00002 ,,,,0.00,,,"114,000.00",,"14,729,429,201.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666172 080121 00 00012 ,,,,0.00,,,"1,092,000.00",,"14,729,315,201.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666158 080121 00 00021 ,,,,0.00,,,"2,001,500.00",,"14,728,223,201.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666155 080121 00 00011 ,,,,0.00,,,"1,097,000.00",,"14,726,221,701.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666170 080121 00 00018 ,,,,0.00,,,"1,816,000.00",,"14,725,124,701.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666152 080121 00 00014 ,,,,0.00,,,"1,284,500.00",,"14,723,308,701.00",,,0852057   ,,,,,
09/01/21,04:22:38,000001929570262 10666156 080121 00 00001 ,,,,0.00,,,"107,500.00",,"14,722,024,201.00",,,0852057   ,,,,,
09/01/21,04:22:37,000001929570262 10666153 080121 00 00021 ,,,,0.00,,,"1,882,000.00",,"14,721,916,701.00",,,0852057   ,,,,,
09/01/21,04:22:37,000001929570262 10666154 080121 00 00023 ,,,,0.00,,,"2,206,000.00",,"14,720,034,701.00",,,0852057   ,,,,,
09/01/21,04:22:37,000001929570262 10666156 080121 02 00048 ,,,,0.00,,,"4,760,500.00",,"14,717,828,701.00",,,0852057   ,,,,,
09/01/21,04:22:37,000001929570262 10666171 080121 00 00017 ,,,,0.00,,,"1,256,500.00",,"14,713,068,201.00",,,0852057   ,,,,,
09/01/21,04:22:37,000001929570262 10666169 080121 00 00009 ,,,,0.00,,,"652,500.00",,"14,711,811,701.00",,,0852057   ,,,,,
09/01/21,04:22:36,000001929570262 10666155 080121 02 00030 ,,,,0.00,,,"2,759,500.00",,"14,711,159,201.00",,,0852057   ,,,,,
09/01/21,04:22:36,000001929570262 10666157 080121 00 00059 ,,,,0.00,,,"5,567,000.00",,"14,708,399,701.00",,,0852057   ,,,,,
09/01/21,04:22:36,000001929570262 10666158 080121 02 00022 ,,,,0.00,,,"2,132,500.00",,"14,702,832,701.00",,,0852057   ,,,,,
09/01/21,04:22:03,000001984600001 10098390 080121 00 00029 ,,,,0.00,,,"811,000.00",,"14,700,700,201.00",,,0852052   ,,,,,
09/01/21,04:22:03,000001984600001 10098391 080121 00 00046 ,,,,0.00,,,"1,778,000.00",,"14,699,889,201.00",,,0852052   ,,,,,
09/01/21,04:22:03,000001984600001 10098392 080121 00 00058 ,,,,0.00,,,"2,489,000.00",,"14,698,111,201.00",,,0852052   ,,,,,
09/01/21,04:22:03,000001984600001 10098391 080121 02 00040 ,,,,0.00,,,"1,705,500.00",,"14,695,622,201.00",,,0852052   ,,,,,
09/01/21,04:22:03,000001984600001 10098390 080121 02 00018 ,,,,0.00,,,"443,500.00",,"14,693,916,701.00",,,0852052   ,,,,,
09/01/21,04:22:03,000001984600001 10098392 080121 02 00012 ,,,,0.00,,,"602,000.00",,"14,693,473,201.00",,,0852052   ,,,,,
09/01/21,04:18:51,000001984600004 10098429 080121 00 00013 ,,,,0.00,,,"370,000.00",,"14,692,871,201.00",,,0852030   ,,,,,
09/01/21,04:18:51,000001984600004 10098429 080121 02 00043 ,,,,0.00,,,"1,383,000.00",,"14,692,501,201.00",,,0852030   ,,,,,
09/01/21,04:18:51,000001984600004 10098430 080121 00 00022 ,,,,0.00,,,"679,500.00",,"14,691,118,201.00",,,0852030   ,,,,,
09/01/21,04:18:51,000001984600004 10098430 080121 02 00001 ,,,,0.00,,,"22,500.00",,"14,690,438,701.00",,,0852030   ,,,,,
09/01/21,04:17:47,000001984600005 10098451 080121 00 00012 ,,,,0.00,,,"850,000.00",,"14,690,416,201.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098454 080121 00 00025 ,,,,0.00,,,"2,122,000.00",,"14,689,566,201.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098455 080121 00 00066 ,,,,0.00,,,"5,812,000.00",,"14,687,444,201.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098453 080121 00 00092 ,,,,0.00,,,"7,594,500.00",,"14,681,632,201.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098451 080121 02 00081 ,,,,0.00,,,"7,337,500.00",,"14,674,037,701.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098454 080121 02 00075 ,,,,0.00,,,"7,012,500.00",,"14,666,700,201.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098452 080121 00 00042 ,,,,0.00,,,"4,239,500.00",,"14,659,687,701.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098455 080121 02 00043 ,,,,0.00,,,"4,124,500.00",,"14,655,448,201.00",,,0852025   ,,,,,
09/01/21,04:17:47,000001984600005 10098453 080121 02 00026 ,,,,0.00,,,"2,539,500.00",,"14,651,323,701.00",,,0852025   ,,,,,
08/01/21,20:07:36,000001984600005 10098455 080121 00 00060 ,,,,0.00,,,"4,098,500.00",,"14,648,784,201.00",,,0852025   ,,,,,
08/01/21,20:07:36,000001984600005 10098455 080121 01 00024 ,,,,0.00,,,"1,885,000.00",,"14,644,685,701.00",,,0852025   ,,,,,
08/01/21,20:07:36,000001984600005 10098453 080121 01 00107 ,,,,0.00,,,"8,138,500.00",,"14,642,800,701.00",,,0852025   ,,,,,
08/01/21,20:07:36,000001984600005 10098454 080121 01 00024 ,,,,0.00,,,"1,811,000.00",,"14,634,662,201.00",,,0852025   ,,,,,
08/01/21,20:07:35,000001984600000 10098360 080121 00 00047 ,,,,0.00,,,"1,245,000.00",,"14,632,851,201.00",,,0852093   ,,,,,
08/01/21,20:07:35,000001984600000 10098361 080121 00 00012 ,,,,0.00,,,"444,500.00",,"14,631,606,201.00",,,0852093   ,,,,,
08/01/21,20:07:35,000001984600000 10098361 080121 01 00020 ,,,,0.00,,,"687,000.00",,"14,631,161,701.00",,,0852093   ,,,,,
08/01/21,20:07:35,000001984600001 10098392 080121 00 00028 ,,,,0.00,,,"1,220,000.00",,"14,630,474,701.00",,,0852052   ,,,,,
08/01/21,20:07:35,000001984600001 10098391 080121 00 00021 ,,,,0.00,,,"1,109,500.00",,"14,629,254,701.00",,,0852052   ,,,,,
08/01/21,20:07:35,000001984600001 10098390 080121 00 00018 ,,,,0.00,,,"732,000.00",,"14,628,145,201.00",,,0852052   ,,,,,
08/01/21,20:07:35,000001984600001 10098391 080121 01 00023 ,,,,0.00,,,"850,500.00",,"14,627,413,201.00",,,0852052   ,,,,,
08/01/21,20:07:35,000001984600001 10098392 080121 01 00004 ,,,,0.00,,,"107,000.00",,"14,626,562,701.00",,,0852052   ,,,,,
08/01/21,20:07:35,000001984600002 10098414 080121 00 00044 ,,,,0.00,,,"2,360,000.00",,"14,626,455,701.00",,,0852080   ,,,,,
08/01/21,20:07:35,000001984600002 10098413 080121 00 00022 ,,,,0.00,,,"1,293,000.00",,"14,624,095,701.00",,,0852080   ,,,,,
08/01/21,20:07:35,000001984600002 10098413 080121 01 00041 ,,,,0.00,,,"2,133,000.00",,"14,622,802,701.00",,,0852080   ,,,,,
08/01/21,20:07:35,000001984600003 10098415 080121 00 00046 ,,,,0.00,,,"2,777,000.00",,"14,620,669,701.00",,,0852076   ,,,,,
08/01/21,20:07:35,000001984600003 10098418 080121 00 00006 ,,,,0.00,,,"247,000.00",,"14,617,892,701.00",,,0852076   ,,,,,
08/01/21,20:07:35,000001984600003 10098418 080121 01 00016 ,,,,0.00,,,"1,204,500.00",,"14,617,645,701.00",,,0852076   ,,,,,
08/01/21,20:07:35,000001984600003 10098415 080121 01 00015 ,,,,0.00,,,"591,500.00",,"14,616,441,201.00",,,0852076   ,,,,,
08/01/21,20:07:35,000001984600004 10098429 080121 00 00025 ,,,,0.00,,,"1,051,500.00",,"14,615,849,701.00",,,0852030   ,,,,,
08/01/21,20:07:35,000001984600004 10098429 080121 01 00014 ,,,,0.00,,,"359,000.00",,"14,614,798,201.00",,,0852030   ,,,,,
08/01/21,20:07:35,000001984600005 10098451 080121 00 00082 ,,,,0.00,,,"6,373,000.00",,"14,614,439,201.00",,,0852025   ,,,,,
08/01/21,20:07:35,000001984600005 10098453 080121 00 00050 ,,,,0.00,,,"3,789,500.00",,"14,608,066,201.00",,,0852025   ,,,,,
08/01/21,20:07:34,000001984600005 10098454 080121 00 00052 ,,,,0.00,,,"4,345,500.00",,"14,604,276,701.00",,,0852025   ,,,,,
08/01/21,15:46:38,000001929570262 10666152 080121 00 00012 ,,,,0.00,,,"1,470,000.00",,"14,599,931,201.00",,,0852057   ,,,,,
08/01/21,15:46:38,000001929570262 10666172 080121 00 00004 ,,,,0.00,,,"377,000.00",,"14,598,461,201.00",,,0852057   ,,,,,
08/01/21,15:46:38,000001929570262 10666169 080121 01 00005 ,,,,0.00,,,"537,500.00",,"14,598,084,201.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666154 080121 00 00015 ,,,,0.00,,,"1,872,500.00",,"14,597,546,701.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666156 080121 00 00035 ,,,,0.00,,,"3,414,500.00",,"14,595,674,201.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666172 080121 01 00015 ,,,,0.00,,,"1,382,000.00",,"14,592,259,701.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666157 080121 00 00014 ,,,,0.00,,,"1,293,000.00",,"14,590,877,701.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666169 080121 00 00002 ,,,,0.00,,,"262,000.00",,"14,589,584,701.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666157 080121 01 00031 ,,,,0.00,,,"2,466,500.00",,"14,589,322,701.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666154 080121 01 00005 ,,,,0.00,,,"398,000.00",,"14,586,856,201.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666153 080121 00 00023 ,,,,0.00,,,"2,662,000.00",,"14,586,458,201.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666158 080121 00 00006 ,,,,0.00,,,"544,000.00",,"14,583,796,201.00",,,0852057   ,,,,,
08/01/21,15:46:37,000001929570262 10666170 080121 00 00017 ,,,,0.00,,,"1,777,000.00",,"14,583,252,201.00",,,0852057   ,,,,,
08/01/21,15:46:36,000001929570262 10666158 080121 01 00039 ,,,,0.00,,,"3,349,500.00",,"14,581,475,201.00",,,0852057   ,,,,,
08/01/21,15:46:35,000001929570262 10666155 080121 00 00029 ,,,,0.00,,,"3,392,500.00",,"14,578,125,701.00",,,0852057   ,,,,,
08/01/21,14:46:22,000001929570116 10098575 080121 01 00012 ,,,,0.00,,,"705,500.00",,"14,574,733,201.00",,,0852096   ,,,,,
08/01/21,14:46:22,000001929570116 10098575 080121 00 00027 ,,,,0.00,,,"2,324,000.00",,"14,574,027,701.00",,,0852096   ,,,,,
08/01/21,14:46:22,000001929570116 10098578 080121 00 00004 ,,,,0.00,,,"217,500.00",,"14,571,703,701.00",,,0852096   ,,,,,
08/01/21,14:46:22,000001929570116 10098577 080121 00 00013 ,,,,0.00,,,"728,000.00",,"14,571,486,201.00",,,0852096   ,,,,,
08/01/21,14:46:22,000001929570116 10098578 080121 01 00001 ,,,,0.00,,,"79,000.00",,"14,570,758,201.00",,,0852096   ,,,,,
08/01/21,13:49:18,000001984600004 10098429 080121 00 00004 ,,,,0.00,,,"232,000.00",,"14,570,679,201.00",,,0852030   ,,,,,
08/01/21,13:49:18,000001984600005 10098454 080121 00 00024 ,,,,0.00,,,"2,745,500.00",,"14,570,447,201.00",,,0852025   ,,,,,
08/01/21,13:49:18,000001984600005 10098455 080121 00 00020 ,,,,0.00,,,"2,157,000.00",,"14,567,701,701.00",,,0852025   ,,,,,
08/01/21,13:49:18,000001984600005 10098452 080121 00 00009 ,,,,0.00,,,"873,500.00",,"14,565,544,701.00",,,0852025   ,,,,,
08/01/21,13:49:18,000001984600005 10098453 080121 00 00018 ,,,,0.00,,,"2,070,500.00",,"14,564,671,201.00",,,0852025   ,,,,,
08/01/21,13:49:18,000001984600005 10098451 080121 00 00040 ,,,,0.00,,,"3,775,500.00",,"14,562,600,701.00",,,0852025   ,,,,,
08/01/21,13:49:17,000001984600005 10098452 070121 00 00011 ,,,,0.00,,,"924,000.00",,"14,558,825,201.00",,,0852025   ,,,,,
08/01/21,13:49:17,000001984600005 10098452 070121 03 00003 ,,,,0.00,,,"322,500.00",,"14,557,901,201.00",,,0852025   ,,,,,
08/01/21,13:49:17,000001984600000 10098361 080121 00 00008 ,,,,0.00,,,"422,500.00",,"14,557,578,701.00",,,0852093   ,,,,,
08/01/21,13:49:17,000001984600000 10098360 080121 00 00002 ,,,,0.00,,,"82,000.00",,"14,557,156,201.00",,,0852093   ,,,,,
08/01/21,13:49:17,000001984600001 10098392 080121 00 00022 ,,,,0.00,,,"1,451,000.00",,"14,557,074,201.00",,,0852052   ,,,,,
08/01/21,13:49:17,000001984600001 10098391 080121 00 00028 ,,,,0.00,,,"1,616,500.00",,"14,555,623,201.00",,,0852052   ,,,,,
08/01/21,13:49:17,000001984600001 10098390 080121 00 00003 ,,,,0.00,,,"80,500.00",,"14,554,006,701.00",,,0852052   ,,,,,
08/01/21,13:49:17,000001984600002 10098413 080121 00 00009 ,,,,0.00,,,"559,000.00",,"14,553,926,201.00",,,0852080   ,,,,,
08/01/21,13:49:17,000001984600003 10098415 080121 00 00017 ,,,,0.00,,,"1,208,000.00",,"14,553,367,201.00",,,0852076   ,,,,,
08/01/21,13:49:17,000001984600003 10098418 080121 00 00011 ,,,,0.00,,,"805,000.00",,"14,552,159,201.00",,,0852076   ,,,,,
08/01/21,13:49:16,000001984600001 10098392 070121 00 00017 ,,,,0.00,,,"1,051,500.00",,"14,551,354,201.00",,,0852052   ,,,,,
08/01/21,13:49:16,000001984600002 10098413 070121 00 00024 ,,,,0.00,,,"1,332,000.00",,"14,550,302,701.00",,,0852080   ,,,,,
08/01/21,13:49:16,000001984600002 10098414 070121 00 00016 ,,,,0.00,,,"856,000.00",,"14,548,970,701.00",,,0852080   ,,,,,
08/01/21,13:49:16,000001984600002 10098414 070121 03 00009 ,,,,0.00,,,"545,000.00",,"14,548,114,701.00",,,0852080   ,,,,,
08/01/21,13:49:16,000001984600003 10098415 070121 00 00013 ,,,,0.00,,,"842,000.00",,"14,547,569,701.00",,,0852076   ,,,,,
08/01/21,13:49:16,000001984600003 10098418 070121 00 00009 ,,,,0.00,,,"606,000.00",,"14,546,727,701.00",,,0852076   ,,,,,
08/01/21,13:49:16,000001984600003 10098415 070121 03 00023 ,,,,0.00,,,"1,771,000.00",,"14,546,121,701.00",,,0852076   ,,,,,
08/01/21,13:49:16,000001984600004 10098429 070121 00 00008 ,,,,0.00,,,"517,000.00",,"14,544,350,701.00",,,0852030   ,,,,,
08/01/21,13:49:16,000001984600004 10098430 070121 00 00001 ,,,,0.00,,,"154,500.00",,"14,543,833,701.00",,,0852030   ,,,,,
08/01/21,13:49:16,000001984600004 10098429 070121 03 00013 ,,,,0.00,,,"589,500.00",,"14,543,679,201.00",,,0852030   ,,,,,
08/01/21,13:49:16,000001984600005 10098451 070121 00 00025 ,,,,0.00,,,"2,514,500.00",,"14,543,089,701.00",,,0852025   ,,,,,
08/01/21,13:49:16,000001984600005 10098455 070121 00 00026 ,,,,0.00,,,"2,094,500.00",,"14,540,575,201.00",,,0852025   ,,,,,
08/01/21,13:49:16,000001984600005 10098453 070121 00 00009 ,,,,0.00,,,"863,500.00",,"14,538,480,701.00",,,0852025   ,,,,,
08/01/21,13:49:16,000001984600005 10098454 070121 00 00031 ,,,,0.00,,,"2,436,000.00",,"14,537,617,201.00",,,0852025   ,,,,,
08/01/21,13:49:16,000001984600005 10098453 070121 03 00072 ,,,,0.00,,,"5,442,000.00",,"14,535,181,201.00",,,0852025   ,,,,,
08/01/21,13:49:15,000001984600000 10098360 070121 00 00007 ,,,,0.00,,,"405,000.00",,"14,529,739,201.00",,,0852093   ,,,,,
08/01/21,13:49:15,000001984600000 10098361 070121 00 00005 ,,,,0.00,,,"408,500.00",,"14,529,334,201.00",,,0852093   ,,,,,
08/01/21,13:49:15,000001984600000 10098360 070121 03 00017 ,,,,0.00,,,"727,000.00",,"14,528,925,701.00",,,0852093   ,,,,,
08/01/21,13:49:15,000001984600001 10098391 070121 00 00030 ,,,,0.00,,,"1,889,500.00",,"14,528,198,701.00",,,0852052   ,,,,,
08/01/21,13:49:15,000001984600001 10098390 070121 00 00006 ,,,,0.00,,,"161,000.00",,"14,526,309,201.00",,,0852052   ,,,,,
08/01/21,09:21:56,NANANG-020601006511306 SETORAN HPT TGL 7JANUARI2021 T:0206217:NEWBRINETSWEB,,,,0.00,,,"109,227,000.00",,"14,526,148,201.00",,,0206217   ,,,,,
08/01/21,07:46:01,000001929570262 10666169 070121 00 00001 ,,,,0.00,,,"107,500.00",,"14,416,921,201.00",,,0852057   ,,,,,
08/01/21,07:46:01,000001929570262 10666172 070121 03 00004 ,,,,0.00,,,"453,000.00",,"14,416,813,701.00",,,0852057   ,,,,,
08/01/21,07:46:01,000001929570262 10666170 070121 03 00001 ,,,,0.00,,,"107,500.00",,"14,416,360,701.00",,,0852057   ,,,,,
08/01/21,07:46:01,000001929570262 10666154 080121 00 00009 ,,,,0.00,,,"1,057,000.00",,"14,416,253,201.00",,,0852057   ,,,,,
08/01/21,07:46:01,000001929570262 10666170 080121 00 00002 ,,,,0.00,,,"96,500.00",,"14,415,196,201.00",,,0852057   ,,,,,
08/01/21,07:46:01,000001929570262 10666155 080121 00 00002 ,,,,0.00,,,"284,500.00",,"14,415,099,701.00",,,0852057   ,,,,,
